Airlines_Name,Airline_Code,Flight_Number,Cabin_Class,Aircraft_Type,Departure_Time,Departure_Port,Arrival_Time,Arrival_Port,Duration_Time,Stop,Fare,Departure_Port_Name,Arrival_Port_Name
IndiGo,6E,336,ECONOMY,Airbus A321,01:50:00,Pune,11:00:00,Coimbatore,09:10:00,1,6045,Pune Airport,Coimbatore International Airport
IndiGo,6E,107,ECONOMY,Airbus A320,20:55:00,Pune,07:05:00,Coimbatore,10:10:00,1,6045,Pune Airport,Coimbatore International Airport
IndiGo,6E,6877,ECONOMY,Airbus A321,05:00:00,Pune,09:50:00,Coimbatore,04:50:00,1,6512,Pune Airport,Coimbatore International Airport
IndiGo,6E,361,ECONOMY,Airbus A320,00:45:00,Pune,07:05:00,Coimbatore,06:20:00,1,6512,Pune Airport,Coimbatore International Airport
IndiGo,6E,302,ECONOMY,Airbus A320,14:40:00,Pune,19:40:00,Coimbatore,05:00:00,1,6561,Pune Airport,Coimbatore International Airport
IndiGo,6E,6473,ECONOMY,Airbus A321,08:40:00,Pune,15:10:00,Coimbatore,06:30:00,1,7284,Pune Airport,Coimbatore International Airport
Air India,AI,2404,ECONOMY,Airbus A320,03:45:00,Pune,18:10:00,Coimbatore,14:25:00,1,11860,Pune Airport,Coimbatore International Airport
Air India,AI,2608,ECONOMY,Airbus A320,01:50:00,Pune,18:10:00,Coimbatore,16:20:00,1,11860,Pune Airport,Coimbatore International Airport
Air India,AI,2979,ECONOMY,Airbus A320,21:55:00,Pune,18:10:00,Coimbatore,20:15:00,1,11981,Pune Airport,Coimbatore International Airport
Air India,AI,9817,ECONOMY,Airbus A320,05:45:00,Pune,14:45:00,Coimbatore,09:00:00,1,12110,Pune Airport,Coimbatore International Airport
Air India,AI,9819,ECONOMY,Airbus A320,01:05:00,Pune,14:45:00,Coimbatore,13:40:00,1,12110,Pune Airport,Coimbatore International Airport
Air India,AI,9821,ECONOMY,Airbus A320,00:05:00,Pune,14:45:00,Coimbatore,14:40:00,1,12110,Pune Airport,Coimbatore International Airport
Air India,AI,2983,ECONOMY,Airbus A320,15:55:00,Pune,18:10:00,Coimbatore,02:15:00,1,12226,Pune Airport,Coimbatore International Airport
Air India,AI,874,ECONOMY,Airbus A319,20:30:00,Pune,18:10:00,Coimbatore,21:40:00,1,12300,Pune Airport,Coimbatore International Airport
Air India,AI,2470,ECONOMY,Airbus A320,07:40:00,Pune,18:10:00,Coimbatore,10:30:00,1,12321,Pune Airport,Coimbatore International Airport
Air India,AI,854,ECONOMY,Airbus A321,08:45:00,Pune,18:10:00,Coimbatore,09:25:00,1,12464,Pune Airport,Coimbatore International Airport
Air India,AI,850,ECONOMY,Airbus A320,18:45:00,Pune,18:10:00,Coimbatore,23:25:00,1,12989,Pune Airport,Coimbatore International Airport
IndiGo,6E,6191,ECONOMY,Airbus A321,12:55:00,Pune,14:10:00,Surat,01:15:00,0,2793,Pune Airport,Surat International Airport
IndiGo,6E,367,ECONOMY,Airbus A320,13:50:00,Pune,18:35:00,Surat,04:45:00,1,5553,Pune Airport,Surat International Airport
Air India,AI,2608,ECONOMY,Airbus A320,01:50:00,Pune,08:10:00,Surat,06:20:00,1,12219,Pune Airport,Surat International Airport
Air India,AI,2404,ECONOMY,Airbus A320,03:45:00,Pune,16:10:00,Surat,12:25:00,1,12219,Pune Airport,Surat International Airport
Air India,AI,2470,ECONOMY,Airbus A320,07:40:00,Pune,16:10:00,Surat,08:30:00,1,12326,Pune Airport,Surat International Airport
Air India,AI,854,ECONOMY,Airbus A321,08:45:00,Pune,16:10:00,Surat,07:25:00,1,12487,Pune Airport,Surat International Airport
Air India,AI,2979,BUSINESS,Airbus A320,21:55:00,Pune,12:30:00,Surat,14:35:00,1,48191,Pune Airport,Surat International Airport
Air India,AI,2983,BUSINESS,Airbus A320,15:55:00,Pune,12:30:00,Surat,20:35:00,1,48191,Pune Airport,Surat International Airport
Air India,AI,874,BUSINESS,Airbus A319,20:30:00,Pune,12:30:00,Surat,16:00:00,1,51518,Pune Airport,Surat International Airport
Air India,AI,850,BUSINESS,Airbus A320,18:45:00,Pune,12:30:00,Surat,17:45:00,1,54179,Pune Airport,Surat International Airport
Air India Express,IX,2739,ECONOMY,Airbus A320,01:45:00,Pune,12:40:00,Hyderabad,10:55:00,1,3499,Pune Airport,Rajiv Gandhi International Airport
Air India Express,IX,1323,ECONOMY,Airbus A320,08:50:00,Pune,18:10:00,Hyderabad,09:20:00,1,3709,Pune Airport,Rajiv Gandhi International Airport
Air India Express,IX,1098,ECONOMY,Airbus A320,16:05:00,Pune,10:35:00,Hyderabad,18:30:00,2,3709,Pune Airport,Rajiv Gandhi International Airport
StarAir,S5,174,ECONOMY,Embraer E175,20:05:00,Pune,21:15:00,Hyderabad,01:10:00,0,4089,Pune Airport,Rajiv Gandhi International Airport
Air India Express,IX,2650,ECONOMY,Boeing 737,04:55:00,Pune,06:15:00,Hyderabad,01:20:00,0,4089,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,352,ECONOMY,Airbus A320,06:25:00,Pune,07:40:00,Hyderabad,01:15:00,0,4089,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,336,ECONOMY,Airbus A321,01:50:00,Pune,03:10:00,Hyderabad,01:20:00,0,4089,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,103,ECONOMY,Airbus A321,22:35:00,Pune,23:55:00,Hyderabad,01:20:00,0,4089,Pune Airport,Rajiv Gandhi International Airport
Air India Express,IX,2458,ECONOMY,Boeing 737,14:55:00,Pune,23:35:00,Hyderabad,08:40:00,2,4406,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,6473,ECONOMY,Airbus A321,08:40:00,Pune,10:00:00,Hyderabad,01:20:00,0,4500,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,407,ECONOMY,Airbus A320,14:50:00,Pune,16:05:00,Hyderabad,01:15:00,0,5499,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,6944,ECONOMY,Airbus A320,05:25:00,Pune,10:35:00,Hyderabad,05:10:00,1,5751,Pune Airport,Rajiv Gandhi International Airport
IndiGo,6E,367,ECONOMY,Airbus A320,13:50:00,Pune,17:50:00,Hyderabad,04:00:00,1,6152,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,9809,ECONOMY,Airbus A320,08:50:00,Pune,14:55:00,Hyderabad,06:05:00,1,6231,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,9807,ECONOMY,Airbus A320,01:45:00,Pune,09:50:00,Hyderabad,08:05:00,1,6923,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,2608,ECONOMY,Airbus A320,01:50:00,Pune,07:15:00,Hyderabad,05:25:00,1,9543,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,2979,ECONOMY,Airbus A320,21:55:00,Pune,04:50:00,Hyderabad,06:55:00,1,9663,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,9819,ECONOMY,Airbus A320,01:05:00,Pune,07:15:00,Hyderabad,06:10:00,1,9726,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,9817,ECONOMY,Airbus A320,05:45:00,Pune,12:35:00,Hyderabad,06:50:00,1,9726,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,9821,ECONOMY,Airbus A320,00:05:00,Pune,07:15:00,Hyderabad,07:10:00,1,9726,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,2983,ECONOMY,Airbus A320,15:55:00,Pune,21:50:00,Hyderabad,05:55:00,1,9909,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,874,ECONOMY,Airbus A319,20:30:00,Pune,04:50:00,Hyderabad,08:20:00,1,9983,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,2470,ECONOMY,Airbus A320,07:40:00,Pune,14:40:00,Hyderabad,07:00:00,1,10004,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,854,ECONOMY,Airbus A321,08:45:00,Pune,14:40:00,Hyderabad,05:55:00,1,10146,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,2404,ECONOMY,Airbus A320,03:45:00,Pune,09:30:00,Hyderabad,05:45:00,1,10435,Pune Airport,Rajiv Gandhi International Airport
Air India,AI,850,ECONOMY,Airbus A320,18:45:00,Pune,04:50:00,Hyderabad,10:05:00,1,10671,Pune Airport,Rajiv Gandhi International Airport
Air India Express,IX,2458,ECONOMY,Boeing 737,14:55:00,Pune,07:30:00,Visakhapatnam,16:35:00,2,4556,Pune Airport,Visakhapatnam International Airport
Air India Express,IX,1098,ECONOMY,Airbus A320,16:05:00,Pune,07:30:00,Visakhapatnam,15:25:00,2,4828,Pune Airport,Visakhapatnam International Airport
Air India Express,IX,2650,ECONOMY,Boeing 737,04:55:00,Pune,08:40:00,Visakhapatnam,03:45:00,1,5216,Pune Airport,Visakhapatnam International Airport
Air India Express,IX,2739,ECONOMY,Airbus A320,01:45:00,Pune,07:30:00,Visakhapatnam,05:45:00,1,5216,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,336,ECONOMY,Airbus A321,01:50:00,Pune,07:00:00,Visakhapatnam,05:10:00,1,5786,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,352,ECONOMY,Airbus A320,06:25:00,Pune,12:15:00,Visakhapatnam,05:50:00,1,5786,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,103,ECONOMY,Airbus A321,22:35:00,Pune,07:00:00,Visakhapatnam,08:25:00,1,5786,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,407,ECONOMY,Airbus A320,14:50:00,Pune,18:45:00,Visakhapatnam,03:55:00,1,6275,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,361,ECONOMY,Airbus A320,00:45:00,Pune,07:05:00,Visakhapatnam,06:20:00,1,6711,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,6877,ECONOMY,Airbus A321,05:00:00,Pune,14:15:00,Visakhapatnam,09:15:00,1,6873,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,6473,ECONOMY,Airbus A321,08:40:00,Pune,14:25:00,Visakhapatnam,05:45:00,1,6966,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,914,ECONOMY,Airbus A320,03:35:00,Pune,07:55:00,Visakhapatnam,04:20:00,1,7014,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,107,ECONOMY,Airbus A320,20:55:00,Pune,07:05:00,Visakhapatnam,10:10:00,1,7059,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,391,ECONOMY,Airbus A321,06:40:00,Pune,14:15:00,Visakhapatnam,07:35:00,1,7149,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,238,ECONOMY,Airbus A320,22:45:00,Pune,07:55:00,Visakhapatnam,09:10:00,1,7455,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,625,ECONOMY,Airbus A321,12:10:00,Pune,17:55:00,Visakhapatnam,05:45:00,1,7749,Pune Airport,Visakhapatnam International Airport
Air India,AI,2404,ECONOMY,Airbus A320,03:45:00,Pune,20:45:00,Visakhapatnam,17:00:00,1,10299,Pune Airport,Visakhapatnam International Airport
Air India,AI,2608,ECONOMY,Airbus A320,01:50:00,Pune,20:45:00,Visakhapatnam,18:55:00,1,10299,Pune Airport,Visakhapatnam International Airport
Air India,AI,2979,ECONOMY,Airbus A320,21:55:00,Pune,20:45:00,Visakhapatnam,22:50:00,1,10419,Pune Airport,Visakhapatnam International Airport
Air India,AI,9817,ECONOMY,Airbus A320,05:45:00,Pune,20:45:00,Visakhapatnam,15:00:00,1,10482,Pune Airport,Visakhapatnam International Airport
Air India,AI,9819,ECONOMY,Airbus A320,01:05:00,Pune,20:45:00,Visakhapatnam,19:40:00,1,10482,Pune Airport,Visakhapatnam International Airport
Air India,AI,9821,ECONOMY,Airbus A320,00:05:00,Pune,20:45:00,Visakhapatnam,20:40:00,1,10482,Pune Airport,Visakhapatnam International Airport
Air India,AI,874,ECONOMY,Airbus A319,20:30:00,Pune,20:45:00,Visakhapatnam,00:15:00,1,10739,Pune Airport,Visakhapatnam International Airport
Air India,AI,2470,ECONOMY,Airbus A320,07:40:00,Pune,20:45:00,Visakhapatnam,13:05:00,1,10760,Pune Airport,Visakhapatnam International Airport
Air India,AI,2983,ECONOMY,Airbus A320,15:55:00,Pune,07:45:00,Visakhapatnam,15:50:00,1,10762,Pune Airport,Visakhapatnam International Airport
Air India,AI,854,ECONOMY,Airbus A321,08:45:00,Pune,17:20:00,Visakhapatnam,08:35:00,1,10902,Pune Airport,Visakhapatnam International Airport
Air India,AI,850,ECONOMY,Airbus A320,18:45:00,Pune,07:45:00,Visakhapatnam,13:00:00,1,11427,Pune Airport,Visakhapatnam International Airport
IndiGo,6E,6905,ECONOMY,Airbus A321,19:10:00,Pune,21:05:00,Raipur,01:55:00,0,4421,Pune Airport,Swami Vivekananda Airport
IndiGo,6E,352,ECONOMY,Airbus A320,06:25:00,Pune,10:40:00,Raipur,04:15:00,1,5495,Pune Airport,Swami Vivekananda Airport
IndiGo,6E,407,ECONOMY,Airbus A320,14:50:00,Pune,20:20:00,Raipur,05:30:00,1,5495,Pune Airport,Swami Vivekananda Airport
IndiGo,6E,336,ECONOMY,Airbus A321,01:50:00,Pune,10:40:00,Raipur,08:50:00,1,5495,Pune Airport,Swami Vivekananda Airport
IndiGo,6E,6473,ECONOMY,Airbus A321,08:40:00,Pune,18:30:00,Raipur,09:50:00,1,7632,Pune Airport,Swami Vivekananda Airport
Air India,AI,2608,ECONOMY,Airbus A320,01:50:00,Pune,07:30:00,Raipur,05:40:00,1,9211,Pune Airport,Swami Vivekananda Airport
Air India,AI,2979,ECONOMY,Airbus A320,21:55:00,Pune,07:30:00,Raipur,09:35:00,1,9332,Pune Airport,Swami Vivekananda Airport
Air India,AI,9819,ECONOMY,Airbus A320,01:05:00,Pune,07:30:00,Raipur,06:25:00,1,9395,Pune Airport,Swami Vivekananda Airport
Air India,AI,9821,ECONOMY,Airbus A320,00:05:00,Pune,07:30:00,Raipur,07:25:00,1,9395,Pune Airport,Swami Vivekananda Airport
Air India,AI,874,ECONOMY,Airbus A319,20:30:00,Pune,07:30:00,Raipur,11:00:00,1,9651,Pune Airport,Swami Vivekananda Airport
Air India,AI,2470,ECONOMY,Airbus A320,07:40:00,Pune,19:50:00,Raipur,12:10:00,1,9672,Pune Airport,Swami Vivekananda Airport
Air India,AI,854,ECONOMY,Airbus A321,08:45:00,Pune,19:50:00,Raipur,11:05:00,1,9815,Pune Airport,Swami Vivekananda Airport
Air India,AI,850,ECONOMY,Airbus A320,18:45:00,Pune,07:30:00,Raipur,12:45:00,1,10340,Pune Airport,Swami Vivekananda Airport
IndiGo,6E,336,ECONOMY,Airbus A321,01:50:00,Pune,10:00:00,Agartala,08:10:00,1,7804,Pune Airport,Maharaja Bir Bikram Airport
IndiGo,6E,6359,ECONOMY,Airbus A320,05:35:00,Pune,12:05:00,Agartala,06:30:00,1,8585,Pune Airport,Maharaja Bir Bikram Airport
IndiGo,6E,6921,ECONOMY,Airbus A320,00:35:00,Pune,12:05:00,Agartala,11:30:00,1,8585,Pune Airport,Maharaja Bir Bikram Airport
IndiGo,6E,159,ECONOMY,Airbus A321,05:30:00,Pune,14:05:00,Agartala,08:35:00,2,8635,Pune Airport,Maharaja Bir Bikram Airport
IndiGo,6E,914,ECONOMY,Airbus A320,03:35:00,Pune,14:05:00,Agartala,10:30:00,2,8635,Pune Airport,Maharaja Bir Bikram Airport
IndiGo,6E,238,ECONOMY,Airbus A320,22:45:00,Pune,14:05:00,Agartala,15:20:00,2,8635,Pune Airport,Maharaja Bir Bikram Airport
Air India Express,IX,1119,ECONOMY,Airbus A320,17:55:00,Pune,11:00:00,Agartala,17:05:00,2,9014,Pune Airport,Maharaja Bir Bikram Airport
Air India Express,IX,1016,ECONOMY,Airbus A320,00:05:00,Pune,11:00:00,Agartala,10:55:00,2,10499,Pune Airport,Maharaja Bir Bikram Airport
Air India Express,IX,1012,ECONOMY,Airbus A320,05:45:00,Pune,11:00:00,Agartala,00:00.0:00,2,11399,Pune Airport,Maharaja Bir Bikram Airport
